4588,1,0,2.5,0,0.0
4588,1,0,2.4,0,0.0
4588,1,0,2.24,0,0.0
4588,1,0,2.22,0,0.0
4588,1,0,2.2,0,0.0
4588,1,0,2.04,1,0.08
4588,1,0,1.96,1,0.07
4588,1,0,1.56,1,0.11
4588,1,0,1.5,0,0.0
4588,1,0,1.46,2,0.18
4588,1,0,1.34,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,0,0.0
4588,1,0,0.0,1,0.17
4588,1,0,0.0,0,0.0
4588,1,0,0.0,1,0.2
4588,1,0,0.0,1,0.12
4588,2,0,2.71,0,0.0
4588,2,0,2.7,0,0.0
4588,2,0,2.68,0,0.0
4588,2,0,2.62,0,0.0
4588,2,0,2.58,0,0.0
4588,2,0,2.58,0,0.0
4588,2,0,2.56,0,0.0
4588,2,0,2.5,0,0.0
4588,2,0,2.38,0,0.0
4588,2,0,2.36,0,0.0
4588,2,0,2.3,0,0.0
4588,2,0,2.28,0,0.0
4588,2,0,2.25,0,0.0
4588,2,0,2.24,0,0.0
4588,2,0,2.24,0,0.0
4588,2,0,2.18,0,0.0
4588,2,0,2.17,0,0.0
4588,2,0,2.16,0,0.0
4588,2,0,2.16,0,0.0
4588,2,0,2.12,0,0.0
4588,2,0,2.1,0,0.0
4588,2,0,2.08,0,0.0
4588,2,0,2.04,0,0.0
4588,2,0,2.02,0,0.0
4588,2,0,2.02,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,2.0,0,0.0
4588,2,0,1.96,0,0.0
4588,2,0,1.94,0,0.0
4588,2,0,1.94,0,0.0
4588,2,0,1.91,0,0.0
4588,2,0,1.9,0,0.0
4588,2,0,1.88,0,0.0
4588,2,0,1.88,0,0.0
4588,2,0,1.88,0,0.0
4588,2,0,1.88,0,0.0
4588,2,0,1.84,0,0.0
4588,2,0,1.84,0,0.0
4588,2,0,1.81,0,0.0
4588,2,0,1.77,0,0.0
4588,2,0,1.75,0,0.0
4588,2,0,1.74,0,0.0
4588,2,0,1.72,0,0.0
4588,2,0,1.72,0,0.0
4588,2,0,1.71,0,0.0
4588,2,0,1.7,0,0.0
4588,2,0,1.68,0,0.0
4588,2,0,1.66,0,0.0
4588,2,0,1.65,0,0.0
4588,2,0,1.62,0,0.0
4588,2,0,1.54,0,0.0
4588,2,0,1.54,0,0.0
4588,2,0,1.49,0,0.0
4588,2,0,1.33,0,0.0
4588,2,0,1.27,0,0.0
4588,2,0,1.0,0,0.0
4588,2,0,0.99,0,0.0
4588,2,0,0.96,0,0.0
4588,2,0,0.94,0,0.0
4588,2,0,0.94,0,0.0
4588,2,0,0.87,0,0.0
4588,2,0,0.85,0,0.0
4588,2,0,0.7,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,1,0.09
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,2,0,0.0,0,0.0
4588,3,0,2.2,0,0.0
4588,3,0,2.0,1,0.08
4588,3,0,1.99,1,0.09
4588,3,0,1.89,0,0.0
4588,3,0,1.84,3,0.25
4588,3,0,1.76,2,0.18
4588,3,0,1.32,2,0.22
4588,3,0,0.66,0,0.0
4588,3,0,0.0,1,0.25
4588,3,0,0.0,1,0.17
4588,3,0,0.0,0,0.0
4588,4,0,2.5,2,0.22
4588,4,0,2.5,2,0.25
4588,4,1,2.04,5,0.38
4588,4,0,1.08,1,0.08
4588,4,0,0.0,0,0.0
4588,4,0,0.0,1,0.17
4588,4,0,0.0,0,0.0
4588,5,0,3.2,2,0.14
4588,5,0,2.74,2,0.25
4588,5,0,2.68,1,0.09
4588,5,0,2.48,2,0.12
4588,5,0,2.35,0,0.0
4588,5,0,2.0,0,0.0
4588,5,0,2.0,0,0.0
4588,5,0,2.0,0,0.0
4588,5,0,1.5,1,0.1
4588,5,0,1.32,2,0.13
4588,5,0,0.0,1,0.14
4588,5,0,0.0,1,0.14
4588,5,0,0.0,3,0.43
4588,6,0,3.26,3,0.38
4588,6,0,2.8,3,0.16
4588,6,0,2.58,1,0.08
4588,6,0,2.5,3,0.25
4588,6,0,2.42,3,0.21
4588,6,0,2.32,2,0.13
4588,6,0,2.28,2,0.14
4588,6,0,2.22,2,0.17
4588,6,0,2.2,1,0.1
4588,6,0,2.0,2,0.2
4588,6,0,1.99,2,0.09
4588,6,0,1.93,2,0.22
4588,6,0,1.86,1,0.04
4588,6,0,1.76,0,0.0
4588,6,0,1.46,2,0.18
4588,6,0,0.9,0,0.0
4588,6,0,0.0,3,0.12
